"""","011 耕種農業","012 畜産","013 農業サービス","015 林業","017 漁業","061 金属鉱物","062 石炭・原油・天然ガス","063 非金属鉱物","111 食料品","112 飲料","113 飼料・有機質肥料（別掲を除く。）","114 たばこ","151 繊維工業製品","152 衣服・その他の繊維既製品","161 木材・木製品","162 家具・装備品","163 パルプ・紙・板紙・加工紙","164 紙加工品","191 印刷・製版・製本","201 化学肥料","202 無機化学工業製品","203 石油化学基礎製品","204 有機化学工業製品（石油化学基礎製品を除く。）","205 合成樹脂","206 化学繊維","207 医薬品","208 化学最終製品（医薬品を除く。）","211 石油製品","212 石炭製品","221 プラスチック製品","222 ゴム製品","231 なめし革・毛皮・同製品","251 ガラス・ガラス製品","252 セメント・セメント製品","253 陶磁器","259 その他の窯業・土石製品","261 銑鉄・粗鋼","262 鋼材","263 鋳鍛造品","269 その他の鉄鋼製品","271 非鉄金属製錬・精製","272 非鉄金属加工製品","281 建設・建築用金属製品","289 その他の金属製品","291 はん用機械","301 生産用機械","311 業務用機械","321 電子デバイス","329 その他の電子部品","331 産業用電気機器","332 民生用電気機器","333 電子応用装置・電気計測器","339 その他の電気機械","341 通信機械・同関連機器","342 電子計算機・同附属装置","351 乗用車","352 その他の自動車","353 自動車部品・同附属品","354 船舶・同修理","359 その他の輸送機械・同修理","391 その他の製造工業製品","392 再生資源回収・加工処理","411 建築","412 建設補修","413 公共事業","419 その他の土木建設","461 電力","462 ガス・熱供給","471 水道","481 廃棄物処理","511 商業","531 金融・保険","551 不動産仲介及び賃貸","552 住宅賃貸料","553 住宅賃貸料（帰属家賃）","571 鉄道輸送","572 道路輸送（自家輸送を除く。）","573 自家輸送","574 水運","575 航空輸送","576 貨物利用運送","577 倉庫","578 運輸附帯サービス","579 郵便・信書便","591 通信","592 放送","593 情報サービス","594 インターネット附随サービス","595 映像・音声・文字情報制作","611 公務","631 教育","632 研究","641 医療","642 保健衛生","643 社会保険・社会福祉","644 介護","659 その他の非営利団体サービス","661 物品賃貸サービス","662 広告","663 自動車整備・機械修理","669 その他の対事業所サービス","671 宿泊業","672 飲食サービス","673 洗濯・理容・美容・浴場業","674 娯楽サービス","679 その他の対個人サービス","681 事務用品","691 分類不明","700 内生部門計"
"333 電子応用装置・電気計測器","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00032061974931001764","0.002803137456602803","0.0035518721326032263","0.0","0.0","0.0036490560050769475","0.0","0.028543307086614175","0.0","0.0","0.0","0.0","0.0","0.0","0.003080914545159721","0.0006451612903225806","0.0","0.0","0.00012790781739212644","0.00004597806846134394","0.0002597730847000674","0.0005856017530271833","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0007455909006182852","0.0","0.0","0.00017067381389600908","0.0","0.0","0.0","0.000016107987951225013","0.0","0.0","0.002981191392487398","0.000050778433383773246","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0001355202550185186"
"339 その他の電気機械","0.000009289449971667178","0.00017568517217146873","0.0","0.0","0.0006909894969596462","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0004867364322219518","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000025049472708599484","0.0","0.0","0.0","0.0","0.0","0.00040535062829347385","0.0","0.0","0.0","0.0","0.0","0.000023427433524657373","0.0","0.00010667425239128116","0.0005805817082100319","0.0012344091552012344","0.0036258694686991267","0.015267175572519083","0.008713893819590124","0.006187529747739172","0.009705596894208994","0.002952755905511811","0.03988458927359131","0.002403846153846154","0.0","0.0","0.0","0.002658160552897395","0.0011350737797956867","0.0025806451612903226","0.0020941873531514967","0.0","0.00491610915541912","0.0031494976896020597","0.0012005729049651764","0.0014734495721329126","0.000005672181918218481","0.0","0.00014984266520153838","0.0","0.00023381545807319654","0.000004830427830992991","0.00006924728204417977","0.00002004048177318183","0.0","0.0001278772378516624","0.00002217639101412636","0.0002011397921555481","0.00016967976800148085","0.0","0.0","0.0","0.00027906111438405013","0.0","0.0","0.0008373806732540613","0.0","0.0","0.0007669446841146582","0.0002141590884754649","0.0006707991205078198","0.0003640060751358747","0.000050570018932150835","0.0001121201928467317","0.0","0.000010963469718896637","0.0","0.00004025602834024395","0.0","0.005840424955282129","0.00008124549341403719","0.00013147227030698775","0.000045420823933746156","0.00003432887058015791","0.000721323011963406","0.00009786651008025054","0.0","0.005087739507737204","0.0006009612921637735"
"341 通信機械・同関連機器","0.0","0.0","0.0","0.0","0.00006909894969596462","0.0","0.0","0.0","0.000007270717910686501","0.000018045329868629998","0.0","0.0","0.0","0.0","0.0","0.000060842054027743974","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00010481081647626035","0.000016941327945991048","0.000002771633989101935","0.0","0.0","0.0000862738331464067","0.0","0.0","0.0","0.0","0.00010133765707336846","0.0","0.0","0.0","0.0","0.0","0.0","0.0002020435259481614","0.0","0.00007365588835500405","0.00019287643050019287","0.00007399733609590054","0.0","0.00008068420203324189","0.0","0.0","0.0","0.0001414347137361394","0.02564102564102564","0.0","0.0","0.0","0.0","0.00526998540619426","0.001935483870967742","0.00020431096128307284","0.0001265022137887413","0.0018407603285562543","0.0006896710269201591","0.0021764771961356997","0.0025313108034078244","0.000028360909591092404","0.0","0.00002497377753358973","0.000039783577339274344","0.00045532483940569855","0.0002173692523946846","0.00029430094868776403","0.00013026313152568188","0.0","0.0000639386189258312","0.0003215576697048322","0.0","0.0001388289010921207","0.0","0.0004764173415912339","0.0","0.000031006790487116676","0.0","0.000008072067417907074","0.00016747613465081226","0.0007816774798718049","0.0","0.0003834723420573291","0.001594295436428461","0.000037266617805989986","0.00027614253975824976","0.00004108814038237255","0.0","0.00011054609772275039","0.0","0.00011275591565857509","0.0001610241133609758","0.0004463289444320464","0.0023443005040923626","0.0006702753206658069","0.000021912045051164625","0.0003179457675362231","0.00003432887058015791","0.000211118930330753","0.00004893325504012527","0.0","0.0","0.00028593134450983815"
"342 電子計算機・同附属装置","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00012858428700012858","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00004036033708953537","0.00008373806732540613","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0013279852566534772","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000016940031877314824"
"351 乗用車","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"352 その他の自動車","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0002815795422547779","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00592173017507724","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0000693994854328704"
"353 自動車部品・同附属品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00020573485920020573","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42317916002126527","0.0","0.02129032258064516","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00017432115320147504","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15937178166838312","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0018326655454369224"
"354 船舶・同修理","0.0","0.0","0.0","0.0","0.04885295743504699","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1492622020431328","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.017492441537607206","0.0","0.0","0.0","0.000775169762177917","0.0","0.0","0.0","0.0","0.0","0.0","0.0019115681600958164","0.000043477720773654985","0.000050207734501499955","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000017593244194229415","0.0","0.0","0.0","0.0005739118864241901"
"359 その他の輸送機械・同修理","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25806451612903225","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0641304347826087","0.0","0.0","0.0","0.10385756676557864","0.0","0.0","0.00027906111438405013","0.0","0.0","0.0","0.0","0.0","0.0","0.00594093175067123","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.004824109707843243","0.000010155686676754649","0.0","0.0","0.0","0.0","0.00022019964768056372","0.0","0.0","0.00046667055558796325"
"391 その他の製造工業製品","0.0004830513985266932","0.0","0.0001802776275464215","0.0004153973968429798","0.006149806522940851","0.0","0.0","0.0021321961620469083","0.00031991158807020606","0.00124512776093547","0.0","0.0","0.0006469142191745374","0.01191942294159043","0.0018303843807199512","0.0058408371866634215","0.0003203416978109984","0.00016388964763725759","0.00009021199819576004","0.0","0.000040319329086364006","0.00002353494939985879","0.000671920713355824","0.00023894862604540023","0.0","0.0","0.00035576788686581196","0.0","0.000026681964326213697","0.00020039578166879587","0.0001725476662928134","0.007063572149344097","0.0","0.0004453621604113527","0.0","0.0007093635995135793","0.000003751240253808916","0.0016914756156798446","0.0040595399188092015","0.00018046469659372885","0.0","0.0005856858381164344","0.000057726721699474687","0.00010667425239128116","0.00015597717534000859","0.0002828854314002829","0.0020719254106852155","0.0","0.0010488946264321445","0.0006346184356655561","0.00032351989647363315","0.003937007874015748","0.0005940257976917854","0.003205128205128205","0.0","0.0","0.0","0.000531632110579479","0.0005675368898978433","0.0","0.034988252119726226","0.0","0.0013346902684395802","0.006436929584588151","0.0027100651538980005","0.0026824338364470975","0.000011344363836436963","0.0","0.0004994755506717946","0.001153723742838956","0.00032406002083828995","0.00019804754107071264","0.000034623641022089885","0.000010020240886590914","0.0","0.0","0.0002217639101412636","0.000013409319477036541","0.0003085086690936015","0.0","0.0","0.00008737439930100481","0.0001550339524355834","0.0","0.0010493687643279197","0.0021771897504605595","0.004221058391307746","0.0006538084341288003","0.015722366024350495","0.001380136347952996","0.002913007291834884","0.007443296639847368","0.0002781351041268296","0.0003363605785401951","0.0031920185717444175","0.002565451914221813","0.004316940770928303","0.005756612052654885","0.0015621513055121626","0.0010976204672339964","0.0048341068581352125","0.0017310515590420053","0.001756271858771518","0.003844833504977686","0.005752990851513019","0.007609121158739479","0.14544843802485724","0.0028222555005183734","0.0013399018762314822"
"392 再生資源回収・加工処理","0.00019507844940501074","0.00035137034434293746","0.0","0.0012461921905289393","0.0","0.0","0.0","0.0","0.0","0.00023458928829218998","0.008595988538681949","0.0","0.0000776297063009445","0.0","0.0015432652621756452","0.0","0.0004271222637479979","0.0","0.0","0.02579132473622509","0.002257882428836384","0.0","0.000769909150720215","0.0","0.0","0.0","0.000016941327945991048","0.00006929084972754838","0.02789599370305642","0.014954535207033891","0.0","0.0","0.018867924528301886","0.0067614073444269","0.0","0.0006080259424402108","0.014485414240083127","0.004849792741438465","0.02503382949932341","0.012858109632303182","0.08108108108108109","0.01827339814923275","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00011314777098891151","0.0","0.0","0.0","0.0","0.0007974481658692185","0.0","0.0","0.0","0.0","0.0","0.0","0.000014041788362165805","0.0","0.002416349497161073","0.01508367746142143","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00015140274644582052","0.0","0.0","0.0","0.0","0.0","0.0021004273396267375"
"411 建築","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"412 建設補修","0.00460756718594692","0.0021082220660576245","0.002884442040742744","0.001938521185267239","0.0009673852957435047","0.0","0.0","0.00511727078891258","0.0006034695865869797","0.00037895192724122996","0.0","0.0","0.0033380773709406134","0.0020232230823363827","0.0013279259232674156","0.002859576539303967","0.005766150560597971","0.0043157607211144495","0.002074875958502481","0.0035169988276670576","0.005685025401177325","0.0019534008001882795","0.003373601914974033","0.008602150537634409","0.0","0.0015721622471439052","0.004459804581782143","0.00022450235311725675","0.0013340982163106848","0.004308509305879111","0.002847036493831421","0.0020181634712411706","0.0","0.008057006356532653","0.0","0.008208350222942846","0.004008200211194826","0.0035096679063141385","0.007442489851150203","0.004962779156327543","0.0085995085995086","0.002998711491156144","0.004012007158113491","0.003875831170216549","0.002071030272570114","0.002725986884402726","0.0015539440580139114","0.0","0.0058092625463934166","0.0025384737426622245","0.0012940795858945326","0.000984251968503937","0.002828694274722788","0.002403846153846154","0.0","0.0","0.0","0.0007974481658692185","0.001053997081238852","0.011612903225806452","0.001736643170906119","0.00031625553447185326","0.0007841305327082533","0.001494287224993678","0.000575713322848798","0.0003778075825981827","0.021259337829482867","0.03407954792436427","0.03558763298536537","0.0038192234245703373","0.004184066091836149","0.0029320696934127454","0.01204902707568728","0.017435219142668188","0.03860702633694264","0.019373401534526855","0.0013194952653405184","0.01888032182366745","0.002807428888751774","0.0","0.005717008099094807","0.01598951507208388","0.021766766921955907","0.0015763829177414732","0.005085402473281457","0.013063138502763355","0.0007035097318846244","0.008499509643674403","0.004026459591601955","0.013103363487461779","0.007254568266232718","0.004845046379394746","0.0032301599592911346","0.002130283664087902","0.004062569091311077","0.003135552339604438","0.0020940384336592516","0.0020530574453524416","0.0002231644722160232","0.0009756626375413301","0.002142849888795231","0.002563709270986261","0.0016957107601931899","0.0032269138345348437","0.0058233638282899364","0.004746525738892151","0.0","0.000019199017010329072","0.00594253585992998"
"413 公共事業","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"419 その他の土木建設","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"461 電力","0.0037157799886668712","0.007027406886858749","0.03407247160627366","0.008723345333702575","0.007808181315644002","0.0","0.0","0.02046908315565032","0.010920618301851124","0.00853544102786199","0.0071633237822349575","0.0","0.026161211023418295","0.013546798029556651","0.01586333129957291","0.008761255779995133","0.006086492258408969","0.007375034143676591","0.012810103743797926","0.035169988276670575","0.19034755261672445","0.002941868674982349","0.026890826882427873","0.01099163679808841","0.06451612903225806","0.004611675924955455","0.011435396363543956","0.005080405102023847","0.010005736622330137","0.016382355151424062","0.014925373134328358","0.011099899091826439","0.03773584905660377","0.06097412850722701","0.0","0.028881232265910012","0.012795480505742212","0.01636757051494969","0.08119079837618404","0.011730205278592375","0.11916461916461916","0.020124165397680683","0.00880332505916989","0.015538882764996622","0.008886366295065489","0.008499421370708499","0.012875536480686695","0.030534351145038167","0.021542681942875584","0.005552911312073616","0.0061468780329990294","0.004921259842519685","0.01094704684317719","0.004807692307692308","0.005","0.0","0.0","0.008506113769271665","0.008107669855683477","0.012258064516129033","0.005465318214322198","0.025806451612903226","0.003625908562594193","0.0019540679096071174","0.0026398562120871715","0.0047603755407371025","0.12833878808161137","0.011823516626820256","0.047175465760951","0.044040420114576706","0.02122182933932776","0.0030286782500326052","0.024582785125683817","0.0046894727349245475","0.0","0.031585677749360615","0.004767924068037168","0.0011263828360710694","0.0008638242734620843","0.002967359050445104","0.0033349213911386373","0.04892966360856269","0.009705125422467521","0.0058756090570364","0.00976720157566756","0.006447831184056272","0.0023450324396154148","0.004249754821837201","0.0032595149074872974","0.007114840828240445","0.019285474714599817","0.006263414879062119","0.006849076939123179","0.008969615427738536","0.016761552067212027","0.009724597640661317","0.0022873342890739517","0.004911235457509762","0.004016960499888418","0.003116700092145916","0.005677028852305849","0.02629445406139755","0.013247740314009297","0.01874356333676622","0.02827234342012667","0.02823448815815228","0.0","0.02538110048765503","0.014400120001000008"
